Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Felt recovered,true,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Experiencing a fever,false,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Hydrated sufficiently,true,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,See direct sunlight upon waking up?,true,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Spend time outdoors?,false,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Travel on a plane?,false,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Have any alcoholic drinks?,false,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Felt nervous or anxious,true,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,See artificial light upon waking up?,false,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Experience bloating?,false,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Have any caffeine? ,true,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Take creatine?,true,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Viewed a screen device in bed,false,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Feel energized throughout the day?,true,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Felt you had control over your life,true,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Felt recovered,true,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Experiencing a fever,false,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Hydrated sufficiently,true,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,See direct sunlight upon waking up?,true,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Spend time outdoors?,false,
2023-01-13 01:23:22,2023-01-14 00:30:01,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Travel on a plane?,false,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Have any alcoholic drinks?,false,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Felt nervous or anxious,true,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,See artificial light upon waking up?,false,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Experience bloating?,false,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Have any caffeine? ,true,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Take creatine?,true,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Viewed a screen device in bed,false,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Feel energized throughout the day?,true,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Felt you had control over your life,true,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Felt recovered,true,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Experiencing a fever,false,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Hydrated sufficiently,true,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,See direct sunlight upon waking up?,true,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Spend time outdoors?,false,
2023-01-12 00:35:10,2023-01-13 01:23:22,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Travel on a plane?,false,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Have any alcoholic drinks?,false,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Felt nervous or anxious,true,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,See artificial light upon waking up?,true,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Experience bloating?,false,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Have any caffeine? ,true,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Take creatine?,true,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Viewed a screen device in bed,false,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Feel energized throughout the day?,true,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Felt you had control over your life,true,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Felt recovered,true,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Experiencing a fever,false,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Hydrated sufficiently,true,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,See direct sunlight upon waking up?,false,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Spend time outdoors?,false,
2023-01-10 23:21:16,2023-01-12 00:35:10,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Travel on a plane?,false,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Have any alcoholic drinks?,false,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Felt nervous or anxious,false,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,See artificial light upon waking up?,false,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Experience bloating?,false,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Have any caffeine? ,true,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Take creatine?,true,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Viewed a screen device in bed,false,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Feel energized throughout the day?,true,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Felt you had control over your life,true,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Felt recovered,true,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Experiencing a fever,false,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Hydrated sufficiently,false,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,See direct sunlight upon waking up?,true,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Spend time outdoors?,true,
2023-01-10 00:24:41,2023-01-10 23:21:16,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Travel on a plane?,false,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Have any alcoholic drinks?,false,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Felt nervous or anxious,false,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,See artificial light upon waking up?,false,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Experience bloating?,false,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Have any caffeine? ,true,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Take creatine?,true,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Viewed a screen device in bed,false,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Feel energized throughout the day?,false,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Felt you had control over your life,true,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Felt recovered,true,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Experiencing a fever,false,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Hydrated sufficiently,false,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,See direct sunlight upon waking up?,true,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Spend time outdoors?,true,
2023-01-09 00:30:38,2023-01-10 00:24:41,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Travel on a plane?,false,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Have any alcoholic drinks?,false,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Felt nervous or anxious,false,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,See artificial light upon waking up?,false,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Experience bloating?,false,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Have any caffeine? ,true,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Experiencing COVID-19 symptoms,true,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Take creatine?,false,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Viewed a screen device in bed,false,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Feel energized throughout the day?,false,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Felt you had control over your life,false,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Felt recovered,false,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Experiencing a fever,false,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Hydrated sufficiently,false,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,See direct sunlight upon waking up?,true,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Spend time outdoors?,false,
2023-01-08 00:16:13,2023-01-09 00:30:38,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Travel on a plane?,false,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Have any alcoholic drinks?,false,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Felt nervous or anxious,false,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,See artificial light upon waking up?,false,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Experience bloating?,false,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Have any caffeine? ,true,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Experiencing COVID-19 symptoms,true,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Take creatine?,false,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Viewed a screen device in bed,false,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Feel energized throughout the day?,false,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Felt you had control over your life,false,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Felt recovered,false,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Experiencing a fever,false,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Hydrated sufficiently,false,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,See direct sunlight upon waking up?,true,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Spend time outdoors?,false,
2023-01-06 22:51:39,2023-01-08 00:16:13,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Travel on a plane?,false,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Have any alcoholic drinks?,true,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Felt nervous or anxious,false,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,See artificial light upon waking up?,false,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Experience bloating?,false,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Have any caffeine? ,false,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Experiencing COVID-19 symptoms,true,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Take creatine?,false,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Viewed a screen device in bed,false,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Feel energized throughout the day?,false,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Felt you had control over your life,false,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Felt recovered,false,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Experiencing a fever,false,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Hydrated sufficiently,false,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,See direct sunlight upon waking up?,true,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Spend time outdoors?,false,
2023-01-06 02:22:16,2023-01-06 22:51:39,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Travel on a plane?,false,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Have any alcoholic drinks?,false,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Felt nervous or anxious,false,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,See artificial light upon waking up?,false,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Experience bloating?,false,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Have any caffeine? ,true,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Experiencing COVID-19 symptoms,true,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Take creatine?,true,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Viewed a screen device in bed,false,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Feel energized throughout the day?,false,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Felt you had control over your life,true,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Felt recovered,true,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Experiencing a fever,false,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Hydrated sufficiently,true,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,See direct sunlight upon waking up?,true,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Spend time outdoors?,false,
2023-01-04 22:14:12,2023-01-06 02:22:16,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Travel on a plane?,false,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Have any alcoholic drinks?,false,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Felt nervous or anxious,true,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,See artificial light upon waking up?,true,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Experience bloating?,false,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Have any caffeine? ,true,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Experiencing COVID-19 symptoms,true,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Take creatine?,true,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Viewed a screen device in bed,false,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Feel energized throughout the day?,false,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Felt you had control over your life,false,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Felt recovered,true,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Experiencing a fever,false,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Hydrated sufficiently,false,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,See direct sunlight upon waking up?,false,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Spend time outdoors?,false,
2023-01-03 22:46:01,2023-01-04 22:14:12,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Travel on a plane?,true,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Have any alcoholic drinks?,false,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Felt nervous or anxious,false,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,See artificial light upon waking up?,true,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Experience bloating?,false,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Have any caffeine? ,false,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Experiencing COVID-19 symptoms,true,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Take creatine?,false,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Viewed a screen device in bed,false,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Feel energized throughout the day?,false,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Felt you had control over your life,false,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Felt recovered,false,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Experiencing a fever,false,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Hydrated sufficiently,false,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,See direct sunlight upon waking up?,false,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Spend time outdoors?,false,
2023-01-03 02:38:08,2023-01-03 22:46:01,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Travel on a plane?,false,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Have any alcoholic drinks?,true,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Felt nervous or anxious,false,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,See artificial light upon waking up?,true,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Experience bloating?,false,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Have any caffeine? ,true,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Take creatine?,false,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Viewed a screen device in bed,false,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Feel energized throughout the day?,false,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Felt you had control over your life,false,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Felt recovered,false,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Experiencing a fever,false,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Hydrated sufficiently,false,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,See direct sunlight upon waking up?,false,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Spend time outdoors?,false,
2023-01-02 02:28:30,2023-01-03 02:38:08,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Travel on a plane?,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Have any alcoholic drinks?,true,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Felt nervous or anxious,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,See artificial light upon waking up?,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Experience bloating?,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Have any caffeine? ,true,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Take creatine?,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Viewed a screen device in bed,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Feel energized throughout the day?,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Felt you had control over your life,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Felt recovered,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Experiencing a fever,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Hydrated sufficiently,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,See direct sunlight upon waking up?,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Spend time outdoors?,false,
2023-01-01 04:37:51,2023-01-02 02:28:30,UTCZ,Read (non-screened device) while in bed?,false,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Travel on a plane?,false,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Have any alcoholic drinks?,false,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Felt nervous or anxious,false,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,See artificial light upon waking up?,true,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Experience bloating?,false,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Have any caffeine? ,true,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Experiencing COVID-19 symptoms,false,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Take creatine?,true,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Viewed a screen device in bed,false,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Feel energized throughout the day?,false,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Felt you had control over your life,false,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Felt recovered,false,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Experiencing a fever,false,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Hydrated sufficiently,false,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,See direct sunlight upon waking up?,false,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Spend time outdoors?,false,
2022-12-31 01:27:20,2023-01-01 04:37:51,UTCZ,Read (non-screened device) while in bed?,false,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Travel on a plane?,false,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Have any alcoholic drinks?,false,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Felt nervous or anxious,true,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,See artificial light upon waking up?,true,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Experience bloating?,true,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Have any caffeine? ,false,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Experiencing COVID-19 symptoms,false,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Take creatine?,false,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Viewed a screen device in bed,true,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Feel energized throughout the day?,false,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Felt you had control over your life,true,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Felt recovered,false,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Experiencing a fever,false,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Hydrated sufficiently,false,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,See direct sunlight upon waking up?,false,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Spend time outdoors?,false,
2022-12-30 01:02:26,2022-12-31 01:27:20,UTCZ,Read (non-screened device) while in bed?,false,
